,#Gc,logAge,[M/H],m_ini,logL,logTe,logg,m-M0,Av,m2/m1,mbol,TESS,J,H,Ks,Kepler,g,r,i,z,DDO51_finf,Mact
410,2,10.07,-0.87,0.6393,-0.681,3.702,4.679,13.9,0.038,0.0,20.373,19.804,19.05,18.577,18.503,20.453,21.066,20.393,20.171,20.063,20.857,0.639
411,2,10.07,-0.85,0.78182,-0.092,3.774,4.465,12.5,0.038,0.0,17.501,17.023,16.487,16.178,16.14,17.532,17.867,17.481,17.374,17.351,17.702,0.782
412,2,10.07,-0.83,0.39615,-1.459,3.626,4.946,11.8,0.038,0.0,20.218,19.667,18.664,18.059,17.922,20.516,21.599,20.473,20.062,19.826,21.533,0.396
413,2,10.07,-0.83,0.43751,-1.355,3.633,4.911,12.0,0.038,0.0,20.158,19.607,18.621,18.016,17.887,20.437,21.473,20.39,19.999,19.775,21.403,0.438
414,2,10.07,-0.83,0.52437,-1.1,3.652,4.811,12.3,0.038,0.0,19.819,19.265,18.336,17.735,17.628,20.038,20.935,19.981,19.65,19.463,20.846,0.524
415,2,10.07,-0.81,0.40084,-1.448,3.626,4.94,10.8,0.038,0.0,19.191,18.64,17.637,17.03,16.894,19.489,20.573,19.446,19.035,18.799,20.508,0.401
416,2,10.07,-0.81,0.50158,-1.176,3.645,4.84,11.6,0.038,0.0,19.311,18.759,17.807,17.2,17.086,19.553,20.501,19.498,19.146,18.946,20.424,0.502
417,2,10.07,-0.81,0.87789,0.519,3.74,3.768,12.5,0.038,0.0,15.972,15.438,14.802,14.418,14.367,16.009,16.46,15.954,15.797,15.735,16.252,0.878
418,2,10.07,-0.81,0.466,-1.28,3.637,4.882,12.8,0.038,0.0,20.769,20.218,19.245,18.637,18.515,21.034,22.037,20.984,20.608,20.393,21.965,0.466
419,2,10.07,-0.79,0.67574,-0.556,3.717,4.64,13.7,0.038,0.0,19.861,19.297,18.594,18.161,18.095,19.915,20.467,19.855,19.66,19.572,20.257,0.676
420,2,10.07,-0.75,0.82729,0.107,3.785,4.334,14.6,0.038,0.0,19.103,18.642,18.138,17.854,17.82,19.13,19.429,19.08,18.991,18.983,19.276,0.827
421,2,10.07,-0.73,0.39252,-1.476,3.624,4.948,10.7,0.038,0.0,19.159,18.61,17.596,16.986,16.849,19.468,20.576,19.427,19.006,18.764,20.524,0.393
422,2,10.07,-0.73,0.23814,-1.916,3.599,5.071,11.6,0.038,0.0,21.16,20.613,19.524,18.947,18.786,21.542,22.819,21.528,21.024,20.727,22.782,0.238
423,2,10.07,-0.73,0.29897,-1.717,3.611,5.022,12.0,0.038,0.0,21.063,20.513,19.464,18.873,18.724,21.406,22.598,21.377,20.916,20.647,22.555,0.299
424,2,10.07,-0.73,0.42708,-1.389,3.629,4.918,12.5,0.038,0.0,20.743,20.194,19.193,18.58,18.449,21.037,22.11,20.992,20.588,20.356,22.054,0.427
425,2,10.07,-0.73,0.48426,-1.235,3.639,4.859,13.5,0.038,0.0,21.357,20.807,19.836,19.221,19.103,21.62,22.617,21.568,21.197,20.985,22.555,0.484
426,2,10.07,-0.71,0.25687,-1.849,3.603,5.053,10.3,0.038,0.0,19.692,19.143,18.067,17.485,17.328,20.06,21.31,20.042,19.552,19.264,21.275,0.257
427,2,10.07,-0.71,0.31259,-1.684,3.613,5.014,10.5,0.038,0.0,19.479,18.928,17.884,17.29,17.143,19.817,20.999,19.787,19.331,19.065,20.957,0.313
428,2,10.07,-0.71,0.28591,-1.759,3.608,5.032,12.2,0.038,0.0,21.367,20.818,19.759,19.17,19.019,21.719,22.932,21.694,21.223,20.947,22.892,0.286
429,2,10.07,-0.69,0.72623,-0.379,3.738,4.578,11.3,0.038,0.0,17.017,16.47,15.834,15.451,15.398,17.046,17.518,16.987,16.828,16.767,17.315,0.726
430,2,10.07,-0.69,0.6382,-0.72,3.691,4.673,11.9,0.038,0.0,18.469,17.898,17.103,16.594,16.517,18.572,19.248,18.509,18.269,18.145,19.07,0.638
431,2,10.07,-0.69,0.43308,-1.377,3.628,4.912,12.0,0.038,0.0,20.214,19.665,18.663,18.046,17.917,20.51,21.585,20.464,20.06,19.828,21.535,0.433
432,2,10.07,-0.69,0.39151,-1.481,3.623,4.948,12.1,0.038,0.0,20.573,20.024,19.006,18.394,18.257,20.885,22.003,20.845,20.421,20.177,21.956,0.392
433,2,10.07,-0.69,0.8461,0.189,3.786,4.266,13.4,0.038,0.0,17.698,17.235,16.735,16.455,16.421,17.72,18.016,17.671,17.584,17.578,17.864,0.846
434,2,10.07,-0.69,0.56948,-0.969,3.66,4.749,13.6,0.038,0.0,20.792,20.235,19.33,18.738,18.641,20.987,21.839,20.925,20.617,20.444,21.743,0.569
435,2,10.07,-0.67,0.63944,-0.721,3.69,4.671,10.2,0.038,0.0,16.772,16.201,15.402,14.891,14.813,16.876,17.557,16.813,16.571,16.447,17.382,0.639
436,2,10.07,-0.67,0.16947,-2.32,3.553,5.143,10.7,0.038,0.0,21.271,20.839,19.534,18.968,18.745,21.929,23.584,22.039,21.285,20.849,23.437,0.169
437,2,10.07,-0.67,0.90701,2.562,5.04,6.738,11.8,0.038,0.0,10.165,17.007,17.471,17.632,17.734,16.872,16.401,16.958,17.35,17.71,16.605,0.57
438,2,10.07,-0.67,0.74641,-0.302,3.746,4.544,13.1,0.038,0.0,18.625,18.087,17.475,17.111,17.061,18.648,19.09,18.59,18.443,18.392,18.892,0.746
439,2,10.07,-0.65,0.79068,-0.125,3.764,4.464,8.4,0.036,0.0,13.483,12.973,12.414,12.088,12.047,13.499,13.875,13.444,13.325,13.295,13.696,0.791
440,2,10.07,-0.65,0.28042,-1.774,3.604,5.024,9.3,0.037,0.0,18.506,17.957,16.884,16.298,16.144,18.871,20.112,18.851,18.365,18.08,20.08,0.28
441,2,10.07,-0.65,0.6013,-0.872,3.669,4.709,12.7,0.038,0.0,19.65,19.088,18.21,17.637,17.546,19.817,20.618,19.753,19.466,19.308,20.501,0.601
442,2,10.07,-0.63,0.47648,-1.274,3.632,4.866,11.8,0.038,0.0,19.755,19.209,18.215,17.59,17.468,20.042,21.092,19.993,19.602,19.377,21.047,0.476
443,2,10.07,-0.63,0.43966,-1.374,3.625,4.903,12.4,0.038,0.0,20.606,20.06,19.046,18.422,18.292,20.914,22.014,20.87,20.456,20.218,21.973,0.44
444,2,10.07,-0.63,0.69586,-0.526,3.717,4.619,12.9,0.038,0.0,18.985,18.416,17.71,17.272,17.209,19.036,19.599,18.973,18.779,18.692,19.392,0.696
445,2,10.07,-0.61,0.33521,-1.634,3.61,4.983,9.9,0.038,0.0,18.756,18.208,17.15,16.552,16.406,19.108,20.316,19.082,18.613,18.339,20.284,0.335
446,2,10.07,-0.61,0.19126,-2.152,3.574,5.112,11.3,0.038,0.0,21.451,20.951,19.742,19.186,18.995,21.972,23.46,22.017,21.384,21.006,23.383,0.191
447,2,10.07,-0.61,0.36474,-1.561,3.614,4.962,12.3,0.038,0.0,20.973,20.426,19.378,18.774,18.631,21.315,22.497,21.284,20.829,20.563,22.463,0.365
448,2,10.07,-0.59,0.78984,-0.175,3.757,4.486,11.7,0.038,0.0,16.907,16.383,15.805,15.465,15.421,16.923,17.325,16.866,16.737,16.7,17.138,0.79
449,2,10.07,-0.55,0.83224,-0.021,3.771,4.408,11.3,0.038,0.0,16.123,15.619,15.08,14.77,14.731,16.133,16.489,16.079,15.971,15.949,16.316,0.832
450,2,10.07,-0.55,0.39223,-1.512,3.612,4.937,11.4,0.038,0.0,19.951,19.407,18.349,17.74,17.599,20.302,21.499,20.274,19.811,19.54,21.471,0.392
451,2,10.07,-0.53,0.41741,-1.455,3.614,4.915,11.1,0.038,0.0,19.507,18.964,17.912,17.296,17.158,19.853,21.036,19.822,19.368,19.101,21.01,0.417
452,2,10.07,-0.53,0.57802,-0.989,3.652,4.743,11.6,0.038,0.0,18.843,18.293,17.354,16.732,16.633,19.069,19.984,19.006,18.678,18.492,19.931,0.578
453,2,10.07,-0.53,0.61297,-0.873,3.665,4.704,13.3,0.038,0.0,20.252,19.692,18.8,18.211,18.121,20.432,21.263,20.367,20.072,19.909,21.169,0.613
454,2,10.07,-0.51,0.40108,-1.501,3.61,4.926,11.5,0.038,0.0,20.021,19.479,18.413,17.803,17.661,20.381,21.594,20.357,19.886,19.608,21.571,0.401
455,2,10.07,-0.49,0.51422,-1.199,3.631,4.819,7.7,0.033,0.0,15.468,14.924,13.92,13.281,13.163,15.761,16.826,15.712,15.318,15.091,16.799,0.514
456,2,10.07,-0.49,0.4719,-1.322,3.621,4.865,10.7,0.038,0.0,18.775,18.235,17.201,16.566,16.437,19.103,20.24,19.063,18.635,18.384,20.216,0.472
457,2,10.07,-0.49,0.63219,-0.818,3.671,4.687,12.0,0.038,0.0,18.816,18.252,17.38,16.806,16.72,18.975,19.773,18.909,18.629,18.476,19.663,0.632
458,2,10.07,-0.47,0.35323,-1.638,3.6,4.97,11.3,0.038,0.0,20.164,19.623,18.525,17.931,17.78,20.556,21.834,20.546,20.036,19.733,21.815,0.353
459,2,10.07,-0.45,0.33151,-1.7,3.595,4.984,12.1,0.038,0.0,21.12,20.588,19.465,18.879,18.72,21.542,22.861,21.546,21.007,20.684,22.831,0.332
460,2,10.07,-0.45,0.7845,-0.271,3.743,4.521,13.0,0.038,0.0,18.447,17.894,17.273,16.901,16.852,18.462,18.926,18.4,18.25,18.198,18.725,0.784
461,2,10.07,-0.45,0.63363,-0.829,3.668,4.687,13.8,0.038,0.0,20.641,20.078,19.196,18.614,18.527,20.81,21.628,20.744,20.456,20.299,21.53,0.634
462,2,10.07,-0.43,0.22219,-2.05,3.572,5.07,11.3,0.038,0.0,21.195,20.706,19.475,18.917,18.725,21.746,23.24,21.815,21.147,20.746,23.155,0.222
463,2,10.07,-0.43,0.32475,-1.724,3.592,4.988,12.4,0.038,0.0,21.481,20.955,19.815,19.233,19.07,21.921,23.262,21.935,21.376,21.042,23.226,0.325
464,2,10.07,-0.41,0.44238,-1.422,3.609,4.888,10.8,0.038,0.0,19.126,18.591,17.512,16.89,16.752,19.5,20.721,19.481,19.0,18.714,20.703,0.442
465,2,10.07,-0.41,0.48585,-1.303,3.619,4.848,12.1,0.038,0.0,20.127,19.592,18.542,17.904,17.774,20.471,21.629,20.437,19.994,19.734,21.611,0.486
466,2,10.07,-0.41,0.36719,-1.62,3.597,4.955,12.6,0.038,0.0,21.42,20.89,19.767,19.173,19.018,21.84,23.148,21.844,21.308,20.987,23.122,0.367
467,2,10.07,-0.37,0.53174,-1.177,3.628,4.798,13.0,0.038,0.0,20.713,20.178,19.154,18.503,18.383,21.03,22.128,20.984,20.575,20.337,22.111,0.532
468,2,10.07,-0.35,0.85023,-0.036,3.763,4.401,11.8,0.038,0.0,16.661,16.131,15.571,15.247,15.206,16.66,17.054,16.6,16.483,16.455,16.869,0.85
469,2,10.07,-0.35,0.74216,-0.478,3.713,4.584,12.7,0.038,0.0,18.666,18.086,17.367,16.918,16.855,18.714,19.309,18.646,18.449,18.36,19.111,0.742
470,3,10.07,-2.55,0.16614,-2.175,3.603,5.191,11.1,0.038,0.0,21.308,20.746,19.696,19.189,19.054,21.639,22.812,21.618,21.151,20.876,22.66,0.166
471,3,10.07,-2.53,0.68773,-0.314,3.773,4.629,14.0,0.038,0.0,19.555,19.144,18.587,18.265,18.219,19.66,19.975,19.619,19.497,19.459,19.818,0.688
472,3,10.07,-2.43,0.53977,-0.949,3.69,4.826,13.5,0.038,0.0,20.643,20.074,19.306,18.881,18.766,20.759,21.408,20.714,20.445,20.306,21.135,0.54
473,3,10.07,-2.39,0.1873,-2.047,3.612,5.152,11.4,0.038,0.0,21.288,20.725,19.705,19.191,19.042,21.596,22.705,21.572,21.127,20.865,22.523,0.187
474,3,10.07,-2.31,0.57369,-0.805,3.712,4.794,13.7,0.038,0.0,20.482,19.937,19.227,18.825,18.731,20.575,21.127,20.528,20.302,20.193,20.883,0.574
475,3,10.07,-2.29,0.76706,0.115,3.815,4.416,14.2,0.038,0.0,18.683,18.36,17.916,17.672,17.647,18.798,18.99,18.763,18.708,18.72,18.876,0.767
476,3,10.07,-2.13,0.77998,0.192,3.819,4.361,12.6,0.038,0.0,16.89,16.57,16.137,15.903,15.879,17.0,17.18,16.965,16.917,16.935,17.071,0.78
477,3,10.07,-2.13,0.60477,-0.678,3.73,4.762,13.4,0.038,0.0,19.865,19.346,18.684,18.304,18.227,19.946,20.423,19.899,19.707,19.622,20.205,0.605
478,3,10.07,-1.89,0.57463,-0.81,3.709,4.788,12.9,0.038,0.0,19.695,19.141,18.42,18.003,17.912,19.782,20.35,19.732,19.507,19.397,20.108,0.575
479,3,10.07,-1.85,0.73225,-0.128,3.79,4.537,13.5,0.038,0.0,18.59,18.2,17.691,17.401,17.366,18.684,18.951,18.643,18.55,18.535,18.812,0.732
480,3,10.07,-1.85,0.83946,1.776,3.756,2.558,14.4,0.038,0.0,14.73,14.257,13.659,13.307,13.263,14.789,15.126,14.748,14.615,14.563,14.964,0.839
481,3,10.07,-1.83,0.51763,-1.028,3.681,4.851,13.3,0.038,0.0,20.64,20.067,19.262,18.793,18.681,20.768,21.464,20.718,20.441,20.295,21.214,0.518
482,3,10.07,-1.79,0.78237,0.167,3.813,4.363,15.1,0.038,0.0,19.452,19.11,18.665,18.421,18.396,19.55,19.748,19.513,19.457,19.47,19.633,0.782
483,3,10.07,-1.79,0.69897,-0.294,3.772,4.611,15.8,0.038,0.0,21.306,20.87,20.317,19.996,19.952,21.387,21.711,21.343,21.223,21.188,21.551,0.699
484,3,10.07,-1.77,0.55399,-0.897,3.696,4.81,14.4,0.038,0.0,21.412,20.845,20.086,19.642,19.544,21.511,22.134,21.46,21.214,21.09,21.887,0.554
485,3,10.07,-1.75,0.56579,-0.85,3.703,4.797,14.4,0.038,0.0,21.294,20.732,19.992,19.558,19.465,21.384,21.979,21.333,21.099,20.983,21.735,0.566
486,3,10.07,-1.71,0.23576,-1.822,3.627,5.085,10.4,0.038,0.0,19.725,19.163,18.181,17.636,17.476,20.002,21.031,19.967,19.557,19.321,20.867,0.236
487,3,10.07,-1.69,0.64303,-0.541,3.742,4.701,14.2,0.038,0.0,20.323,19.817,19.187,18.82,18.757,20.391,20.826,20.342,20.175,20.107,20.625,0.643
488,3,10.07,-1.69,0.68892,-0.345,3.766,4.629,14.6,0.038,0.0,20.232,19.777,19.209,18.879,18.831,20.306,20.655,20.261,20.132,20.09,20.486,0.689
489,3,10.07,-1.67,0.46645,-1.192,3.666,4.908,13.1,0.038,0.0,20.849,20.277,19.418,18.912,18.791,21.013,21.795,20.965,20.656,20.487,21.574,0.466
490,3,10.07,-1.67,0.83338,0.703,3.761,3.647,14.9,0.038,0.0,17.912,17.455,16.869,16.523,16.479,17.986,18.329,17.942,17.811,17.765,18.163,0.833
491,3,10.07,-1.59,0.61777,-0.656,3.725,4.731,12.7,0.038,0.0,19.11,18.57,17.895,17.499,17.425,19.176,19.678,19.124,18.931,18.846,19.455,0.618
492,3,10.07,-1.57,0.69664,-0.329,3.765,4.617,15.2,0.038,0.0,20.794,20.333,19.765,19.435,19.387,20.863,21.214,20.817,20.688,20.647,21.044,0.697
493,3,10.07,-1.53,0.31994,-1.592,3.635,5.023,12.0,0.038,0.0,20.751,20.186,19.23,18.682,18.534,21.004,21.983,20.963,20.577,20.357,21.826,0.32
494,3,10.07,-1.53,0.42788,-1.319,3.652,4.943,13.5,0.038,0.0,21.567,20.999,20.092,19.555,19.425,21.77,22.637,21.723,21.383,21.192,22.453,0.428
495,3,10.07,-1.51,0.22048,-1.912,3.616,5.102,11.9,0.038,0.0,21.45,20.893,19.875,19.317,19.154,21.763,22.881,21.732,21.292,21.038,22.765,0.22
496,3,10.07,-1.47,0.3413,-1.548,3.636,5.01,12.8,0.038,0.0,21.441,20.877,19.921,19.37,19.224,21.693,22.671,21.651,21.267,21.048,22.521,0.341
497,3,10.07,-1.47,0.57686,-0.828,3.7,4.772,13.2,0.038,0.0,20.041,19.475,18.721,18.269,18.179,20.13,20.741,20.077,19.843,19.726,20.505,0.577
498,3,10.07,-1.41,0.66551,-0.482,3.744,4.666,13.4,0.038,0.0,19.374,18.863,18.241,17.876,17.817,19.431,19.862,19.381,19.221,19.159,19.664,0.666
499,3,10.07,-1.41,0.82707,0.391,3.816,4.175,14.7,0.038,0.0,18.493,18.139,17.708,17.477,17.451,18.57,18.757,18.533,18.486,18.505,18.646,0.827
500,3,10.07,-1.35,0.2849,-1.716,3.622,5.042,11.5,0.038,0.0,20.559,20.001,19.0,18.435,18.278,20.856,21.938,20.821,20.398,20.154,21.823,0.285
501,3,10.07,-1.31,0.71534,-0.276,3.768,4.587,15.7,0.038,0.0,21.16,20.695,20.137,19.814,19.77,21.217,21.563,21.17,21.048,21.013,21.395,0.715
502,3,10.07,-1.27,0.67629,-0.447,3.747,4.649,15.4,0.038,0.0,21.288,20.776,20.162,19.801,19.745,21.338,21.761,21.286,21.133,21.075,21.566,0.676
503,3,10.07,-1.21,0.46074,-1.259,3.647,4.894,13.5,0.038,0.0,21.417,20.857,19.925,19.351,19.228,21.644,22.557,21.594,21.244,21.045,22.424,0.461
504,3,10.07,-1.09,0.74386,-0.198,3.771,4.536,12.6,0.038,0.0,17.864,17.394,16.846,16.528,16.487,17.91,18.251,17.861,17.746,17.717,18.084,0.744
505,3,10.07,-1.09,0.81473,0.185,3.8,4.311,13.7,0.038,0.0,18.008,17.604,17.134,16.875,16.846,18.064,18.305,18.022,17.952,17.956,18.175,0.815
506,3,10.07,-1.03,0.71465,-0.344,3.753,4.592,14.0,0.038,0.0,19.63,19.118,18.522,18.17,18.12,19.669,20.076,19.616,19.474,19.425,19.886,0.715
507,3,10.07,-0.85,0.86668,0.447,3.78,3.995,14.0,0.038,0.0,17.651,17.188,16.669,16.374,16.338,17.682,17.987,17.634,17.538,17.524,17.832,0.867
508,3,10.07,-0.51,0.81237,-0.131,3.76,4.463,13.7,0.038,0.0,18.797,18.272,17.701,17.367,17.325,18.807,19.204,18.749,18.625,18.592,19.018,0.812
509,3,10.07,-0.47,0.94008,0.542,3.709,3.65,16.7,0.038,0.0,20.115,19.543,18.806,18.344,18.28,20.177,20.771,20.114,19.909,19.811,20.53,0.94
510,3,10.11,-3.21,0.62525,-0.568,3.744,4.725,14.9,0.038,0.0,21.089,20.609,19.982,19.622,19.554,21.182,21.597,21.137,20.968,20.897,21.402,0.625
511,3,10.11,-3.17,0.29606,-1.626,3.638,5.035,12.1,0.038,0.0,20.936,20.358,19.43,18.945,18.788,21.164,22.09,21.131,20.748,20.529,21.816,0.296
512,3,10.11,-2.67,0.47254,-1.169,3.668,4.899,13.6,0.038,0.0,21.291,20.708,19.877,19.43,19.292,21.445,22.203,21.404,21.087,20.915,21.908,0.473
513,3,10.11,-2.63,0.29383,-1.633,3.638,5.037,12.1,0.038,0.0,20.952,20.374,19.444,18.959,18.802,21.181,22.11,21.149,20.764,20.545,21.837,0.294
514,3,10.11,-2.59,0.76869,0.23,3.821,4.325,15.5,0.038,0.0,19.695,19.388,18.958,18.726,18.702,19.814,19.988,19.78,19.735,19.753,19.88,0.769
515,3,10.11,-2.43,0.59454,-0.701,3.728,4.77,14.1,0.038,0.0,20.623,20.107,19.438,19.059,18.978,20.712,21.193,20.666,20.468,20.378,20.974,0.595
516,3,10.11,-2.43,0.68769,-0.282,3.777,4.61,15.5,0.038,0.0,20.976,20.569,20.021,19.704,19.66,21.08,21.385,21.039,20.922,20.888,21.232,0.688
517,3,10.11,-2.43,0.78668,0.409,3.83,4.19,17.4,0.038,0.0,21.148,20.854,20.449,20.239,20.216,21.262,21.409,21.23,21.2,21.229,21.31,0.787
518,3,10.11,-2.35,0.74547,0.045,3.808,4.444,15.3,0.038,0.0,19.956,19.62,19.155,18.896,18.869,20.071,20.283,20.035,19.969,19.972,20.163,0.745
519,3,10.11,-2.19,0.45588,-1.219,3.664,4.917,11.7,0.038,0.0,19.517,18.937,18.086,17.615,17.479,19.681,20.466,19.639,19.317,19.141,20.194,0.456
520,3,10.11,-1.93,0.7049,-0.221,3.78,4.575,14.1,0.038,0.0,19.423,19.012,18.478,18.171,18.131,19.514,19.81,19.472,19.364,19.338,19.66,0.705
521,3,10.11,-1.91,0.39524,-1.389,3.653,4.981,13.1,0.038,0.0,21.343,20.767,19.874,19.37,19.23,21.537,22.39,21.493,21.15,20.958,22.155,0.395
522,3,10.11,-1.83,0.75844,0.085,3.807,4.405,15.1,0.038,0.0,19.657,19.302,18.837,18.579,18.552,19.754,19.972,19.717,19.65,19.654,19.85,0.758
523,3,10.11,-1.81,0.28662,-1.654,3.637,5.042,12.4,0.038,0.0,21.304,20.736,19.789,19.259,19.108,21.548,22.506,21.509,21.126,20.907,22.312,0.287
524,3,10.11,-1.79,0.73062,-0.092,3.792,4.508,13.7,0.038,0.0,18.701,18.312,17.809,17.522,17.489,18.793,19.055,18.752,18.662,18.65,18.917,0.731
525,3,10.11,-1.79,0.80026,0.474,3.815,4.074,14.1,0.038,0.0,17.685,17.343,16.904,16.669,16.643,17.775,17.96,17.739,17.69,17.706,17.85,0.8
526,3,10.11,-1.79,0.74488,-0.009,3.799,4.461,15.6,0.038,0.0,20.392,20.019,19.535,19.262,19.232,20.486,20.726,20.447,20.368,20.364,20.597,0.745
527,3,10.11,-1.75,0.10977,-2.719,3.542,5.31,8.0,0.034,0.0,19.569,19.142,17.821,17.268,17.099,20.241,22.054,20.341,19.575,19.162,21.945,0.11
528,3,10.11,-1.75,0.79744,0.425,3.817,4.129,13.4,0.038,0.0,17.108,16.769,16.336,16.104,16.079,17.198,17.379,17.162,17.116,17.134,17.27,0.797
529,3,10.11,-1.71,0.79338,0.369,3.817,4.182,15.3,0.038,0.0,19.148,18.808,18.375,18.142,18.117,19.238,19.422,19.203,19.156,19.173,19.312,0.793
530,3,10.11,-1.69,0.67586,-0.376,3.762,4.636,15.4,0.038,0.0,21.11,20.646,20.067,19.731,19.681,21.182,21.545,21.136,21.001,20.955,21.37,0.676
531,3,10.11,-1.59,0.72463,-0.161,3.783,4.538,14.9,0.038,0.0,20.072,19.655,19.133,18.832,18.796,20.151,20.441,20.108,20.006,19.986,20.293,0.725
532,3,10.11,-1.55,0.67679,-0.393,3.757,4.635,14.8,0.038,0.0,20.552,20.073,19.484,19.141,19.088,20.617,20.998,20.57,20.428,20.379,20.817,0.677
533,3,10.11,-1.51,0.59317,-0.751,3.711,4.751,14.9,0.038,0.0,21.548,20.993,20.274,19.846,19.763,21.626,22.19,21.574,21.358,21.254,21.958,0.593
534,3,10.11,-1.47,0.10086,-2.9,3.513,5.339,9.1,0.037,0.0,21.119,20.749,19.289,18.764,18.632,21.962,24.087,22.215,21.202,20.701,24.023,0.101
535,3,10.11,-1.41,0.29364,-1.676,3.626,5.033,12.3,0.038,0.0,21.26,20.701,19.714,19.152,18.997,21.544,22.591,21.506,21.095,20.859,22.462,0.294
536,3,10.11,-1.25,0.50197,-1.123,3.659,4.843,11.6,0.038,0.0,19.176,18.614,17.72,17.165,17.052,19.366,20.198,19.314,18.996,18.818,20.039,0.502
537,3,10.11,-1.25,0.62846,-0.634,3.721,4.699,14.6,0.038,0.0,20.956,20.405,19.715,19.3,19.229,21.018,21.544,20.963,20.768,20.68,21.323,0.628
538,3,10.11,-1.11,0.60328,-0.766,3.697,4.721,14.3,0.038,0.0,20.986,20.419,19.652,19.175,19.093,21.078,21.704,21.021,20.788,20.671,21.489,0.603
539,3,10.11,-1.07,0.36561,-1.523,3.627,4.979,12.4,0.038,0.0,20.976,20.419,19.429,18.845,18.701,21.262,22.322,21.221,20.813,20.58,22.226,0.366
540,3,10.11,-1.07,0.74199,-0.174,3.772,4.516,13.0,0.038,0.0,18.206,17.737,17.191,16.875,16.835,18.251,18.588,18.202,18.088,18.061,18.423,0.742
541,3,10.11,-1.03,0.71747,-0.303,3.757,4.57,12.3,0.038,0.0,17.827,17.325,16.74,16.396,16.348,17.867,18.258,17.815,17.679,17.635,18.074,0.717
542,3,10.11,-0.77,0.5676,-0.954,3.664,4.749,13.2,0.038,0.0,20.355,19.796,18.906,18.328,18.232,20.535,21.357,20.475,20.176,20.01,21.241,0.568
543,3,10.11,-0.63,0.59697,-0.886,3.666,4.71,13.7,0.038,0.0,20.684,20.124,19.238,18.657,18.566,20.859,21.677,20.796,20.503,20.341,21.569,0.597
544,3,10.11,-0.29,0.77055,-0.378,3.723,4.542,12.4,0.038,0.0,18.115,17.536,16.854,16.436,16.378,18.142,18.695,18.074,17.896,17.822,18.488,0.771
545,3,10.11,-0.17,0.34689,-1.719,3.579,4.96,12.3,0.038,0.0,21.368,20.885,19.639,19.065,18.89,21.936,23.384,22.033,21.333,20.911,23.314,0.347
546,#TRILEGAL,normally,terminated,,,,,,,,,,,,,,,,,,,
